program_id,course_title,url,learning_objective,max_similarity,best_match_content,is_covered
323,Introduction to Scrum Master Training,https://www.coursera.org/learn/introduction-to-certified-scrum-master,Project Management,0.6028822064399719,Task Management,True
323,Introduction to Scrum Master Training,https://www.coursera.org/learn/introduction-to-certified-scrum-master,Software Engineering,0.40792059898376465,Agile Methodologies,False
323,Scrum Master Certification: Scaling Agile and the Team-of-Teams,https://www.coursera.org/learn/scaling-agile-and-the-team-of-teams,DevOps,0.3702907860279083,Delivering Hardware and Software Solutions,False
323,Scrum Master Certification: Scaling Agile and the Team-of-Teams,https://www.coursera.org/learn/scaling-agile-and-the-team-of-teams,Leadership and Management,0.31649672985076904,Team-of-Teams,False
323,Scrum Master Certification: Scaling Agile and the Team-of-Teams,https://www.coursera.org/learn/scaling-agile-and-the-team-of-teams,Project Management,0.42656511068344116,The Agile Program,False
323,Scrum Master Certification: Scaling Agile and the Team-of-Teams,https://www.coursera.org/learn/scaling-agile-and-the-team-of-teams,Software Engineering,0.5288204550743103,The Agile Program,True
323,Scrum Master Certification: Scaling Agile and the Team-of-Teams,https://www.coursera.org/learn/scaling-agile-and-the-team-of-teams,Software Testing,0.5823734998703003,Testing and Quality in the Agile Program,True
323,Scrum Master Certification: Scrum Methodologies,https://www.coursera.org/learn/csm-practice-process-management,"What velocity is, how to track it, and how velocity points are determined",0.5204509496688843,Velocity Based Planning,True
323,Scrum Master Certification: Scrum Methodologies,https://www.coursera.org/learn/csm-practice-process-management,Different Scrum Reports and what each is for,0.8313543796539307,Scrum Reporting,True
323,Scrum Master Certification: Scrum Methodologies,https://www.coursera.org/learn/csm-practice-process-management,When and how to evaluate and identify risks,0.4771376848220825,Managing Risks with ROAM,False
323,Scrum Master Certification: Scrum Methodologies,https://www.coursera.org/learn/csm-practice-process-management,Software Engineering,0.39298492670059204,Course Introduction,False
323,Combining Scrum with Other Agile Methodologies,https://www.coursera.org/learn/combining-scrum-with-other-methodologies,DevOps,0.8358361721038818,The DevOps Methodology,True
323,Combining Scrum with Other Agile Methodologies,https://www.coursera.org/learn/combining-scrum-with-other-methodologies,Project Management,0.36685240268707275,The DevOps Methodology,False
323,Combining Scrum with Other Agile Methodologies,https://www.coursera.org/learn/combining-scrum-with-other-methodologies,Software Testing,0.6279062628746033,Test Driven Development Example,True
323,Combining Scrum with Other Agile Methodologies,https://www.coursera.org/learn/combining-scrum-with-other-methodologies,Software Engineering,0.4159919321537018,The DevOps Methodology,False
323,Combining Scrum with Other Agile Methodologies,https://www.coursera.org/learn/combining-scrum-with-other-methodologies,Strategy,0.3749457001686096,Introduction,False
324,Introduction to Google SEO,https://www.coursera.org/learn/search-engine-optimization,Explore the evolving world of SEO: Understand why a career in SEO is rewarding and how it can set you up for long-term success in digital marketing.,0.7354662418365479,SEO as a Career,True
324,Introduction to Google SEO,https://www.coursera.org/learn/search-engine-optimization,Get familiar with key updates in Google's algorithms and learn practical tips for assessing traffic drops and avoiding penalties.,0.33887380361557007,Introduction to Google SEO,False
324,Introduction to Google SEO,https://www.coursera.org/learn/search-engine-optimization,"Improve site's visibility: Gain insights into how factors such as core web vitals, EEAT, and rich results shape search rankings and user experience.",0.5413640737533569,3 Key Areas of SEO,True
324,Introduction to Google SEO,https://www.coursera.org/learn/search-engine-optimization,Build user-first SEO strategies: Learn the importance of creating user personas as a foundation for successful SEO research and content planning.,0.5837841033935547,Persona Development,True
324,Google SEO Capstone Project,https://www.coursera.org/learn/seo-project,Create an SEO Pitch,0.48142576217651367,Each of these activities is critical to On-Page SEO.,False
324,Google SEO Capstone Project,https://www.coursera.org/learn/seo-project,Prepare and perform a competitive analysis,0.4896802604198456,You’ll also conduct an internal content audit to compare your site to those of your competitors and identify areas for improvement.,False
324,Google SEO Capstone Project,https://www.coursera.org/learn/seo-project,Analyze and create a keyword map,0.44938692450523376,"Also in this milestone, you will develop a keyword matrix to help you determine which keywords should be assigned to specific pages on your site.",False
324,Google SEO Capstone Project,https://www.coursera.org/learn/seo-project,Create a final report of your findings and recommendations for SEO and present your recommendations to your client,0.5610955953598022,The information you gather from this research process will help you develop a successful strategy for the website.,True
324,Advanced Content and Social Tactics to Optimize SEO,https://www.coursera.org/learn/seo-tactics,Use content marketing campaigns to drive higher SEO rankings,0.6163504123687744,Market Data on Content Marketing,True
324,Advanced Content and Social Tactics to Optimize SEO,https://www.coursera.org/learn/seo-tactics,Build relationships with influencers to help build your audience,0.6786795854568481,Building Audience,True
324,Advanced Content and Social Tactics to Optimize SEO,https://www.coursera.org/learn/seo-tactics,Create influencer relationships and collaborations,0.6612288355827332,Using Social Media to Network with Influencers,True
324,Advanced Content and Social Tactics to Optimize SEO,https://www.coursera.org/learn/seo-tactics,Analyze data to see which content gets the most shares,0.4500415325164795,Market Data on Content Marketing,False
324,Optimizing a Website for Google Search,https://www.coursera.org/learn/optimizing-web-search,Use keyword research to select best keywords to optimize your website in search results,0.5935624837875366,Applying Keyword Research Introduction,True
324,Optimizing a Website for Google Search,https://www.coursera.org/learn/optimizing-web-search,"Examine how to analyze, organize, create, and build content utilizing various strategies",0.7573872804641724,Organizing and Evaluating Content,True
324,Optimizing a Website for Google Search,https://www.coursera.org/learn/optimizing-web-search,Use best practices to develop a high quality local SEO approach,0.7715404033660889,"Local SEO, Part 2",True
324,Optimizing a Website for Google Search,https://www.coursera.org/learn/optimizing-web-search,Develop a solid approach for achieving a productive and successful relationship with your client,0.5737615823745728,Proving Your Value to Potential Clients,True
324,Optimizing a Website for Google Search,https://www.coursera.org/learn/optimizing-web-search,Marketing,0.4896109998226166,What Kind of Content Will Resonate with Your Customers?,False
324,Optimizing a Website for Google Search,https://www.coursera.org/learn/optimizing-web-search,Strategy,0.5086711049079895,Creating a Strategy for Optimizing Content,True
324,Optimizing a Website for Google Search,https://www.coursera.org/learn/optimizing-web-search,Market Research,0.5416803956031799,Analyzing Your Competition,True
324,Optimizing a Website for Google Search,https://www.coursera.org/learn/optimizing-web-search,User Experience,0.3655291795730591,What Kind of Content Will Resonate with Your Customers?,False
324,Optimizing a Website for Google Search,https://www.coursera.org/learn/optimizing-web-search,Web Development,0.36233675479888916,Developing SMART Project Goals,False
324,Google SEO Fundamentals,https://www.coursera.org/learn/seo-fundamentals,Complete a competitive analysis on a webpage,0.6040771007537842,Analyzing a Website Using a Web Crawler,True
324,Google SEO Fundamentals,https://www.coursera.org/learn/seo-fundamentals,Interpret brand recognition through social media,0.36160221695899963,Social Media: Help or Hinder?,False
324,Google SEO Fundamentals,https://www.coursera.org/learn/seo-fundamentals,"Create sitemaps and robot.txt files, plan redirects, and manage site errors",0.44134435057640076,The robots.txt File Protocol,False
324,Google SEO Fundamentals,https://www.coursera.org/learn/seo-fundamentals,Use a variety of SEO tools to conduct an audience analysis and develop personas of your ideal buyer,0.4896693825721741,Key Areas of SEO,False
324,Google SEO Fundamentals,https://www.coursera.org/learn/seo-fundamentals,Marketing,0.41411030292510986,Key Areas of SEO,False
324,Google SEO Fundamentals,https://www.coursera.org/learn/seo-fundamentals,Strategy,0.4523046016693115,Stages of Search,False
324,Google SEO Fundamentals,https://www.coursera.org/learn/seo-fundamentals,User Experience,0.2902788817882538,The Science of How Users Conduct Searches,False
324,Google SEO Fundamentals,https://www.coursera.org/learn/seo-fundamentals,Brand Management,0.28314828872680664,Key Areas of SEO,False
324,Google SEO Fundamentals,https://www.coursera.org/learn/seo-fundamentals,Social Media,0.5797103643417358,Social Media: Help or Hinder?,True
324,Google SEO Fundamentals,https://www.coursera.org/learn/seo-fundamentals,Web Development,0.40944570302963257,Analyzing a Website Using a Web Crawler,False
324,Google SEO Fundamentals,https://www.coursera.org/learn/seo-fundamentals,Decision Making,0.36660632491111755,Choosing the Right Keywords,False
324,Google SEO Fundamentals,https://www.coursera.org/learn/seo-fundamentals,Audit,0.2180619239807129,The Science of How Users Conduct Searches,False
325,Incident Response and Digital Forensics,https://www.coursera.org/learn/ibm-incident-response-digital-forensics,Explain the principles and importance of incident response in cybersecurity.,0.6212310791015625,What is Incident Response?,True
325,Incident Response and Digital Forensics,https://www.coursera.org/learn/ibm-incident-response-digital-forensics,Implement techniques for detecting and analyzing security incidents.,0.5672672390937805,Incident Response: Detection and Analysis,True
325,Incident Response and Digital Forensics,https://www.coursera.org/learn/ibm-incident-response-digital-forensics,Implement methods for collecting and examining digital data.,0.5997995138168335,Data Collection and Examination,True
325,Incident Response and Digital Forensics,https://www.coursera.org/learn/ibm-incident-response-digital-forensics,Analyze and report digital forensic findings to support cybersecurity efforts.,0.6140002012252808,Digital Forensics,True
325,Cybersecurity Case Studies and Capstone Project,https://www.coursera.org/learn/ibm-cybersecurity-breach-case-studies,Hands-on experience in analyzing cybersecurity case studies to identify threat tactics and assess vulnerabilities you can talk about in interviews,0.5248414874076843,How to Analyze Case Studies,True
325,Cybersecurity Case Studies and Capstone Project,https://www.coursera.org/learn/ibm-cybersecurity-breach-case-studies,"Demonstrable, practical skills for applying response frameworks and forensic techniques to real-world breach scenarios",0.6353821754455566,Introduction to the Final Project: Analyzing a Data Breach,True
325,Cybersecurity Case Studies and Capstone Project,https://www.coursera.org/learn/ibm-cybersecurity-breach-case-studies,Expertise in penetration testing and compliance analysis to evaluate organizational security regarding compliance successes and failures,0.6434781551361084,Overview of Penetration Testing,True
325,Cybersecurity Case Studies and Capstone Project,https://www.coursera.org/learn/ibm-cybersecurity-breach-case-studies,Hands-on experience with researching real-world data breach scenarios and analyzing them to propose recommendations,0.7628939151763916,Introduction to the Final Project: Analyzing a Data Breach,True
325,"Penetration Testing, Threat Hunting, and Cryptography",https://www.coursera.org/learn/ibm-penetration-testing-threat-hunting-cryptography,"In-demand penetration and threat hunting skills, supported by hands-on practice that employers are looking for on a resume.",0.47954779863357544,Threat Hunting Overview,False
325,"Penetration Testing, Threat Hunting, and Cryptography",https://www.coursera.org/learn/ibm-penetration-testing-threat-hunting-cryptography,"Hands-on experience applying the principles of penetration testing using tools, such as OWASP ZAP and SNYK.",0.701356053352356,Penetration Testing: Planning Phase,True
325,"Penetration Testing, Threat Hunting, and Cryptography",https://www.coursera.org/learn/ibm-penetration-testing-threat-hunting-cryptography,How to create penetration testing reports and integrate AI to perform advanced threat hunting and threat intelligence.,0.6437811851501465,Penetration Testing: Reporting Phase,True
325,"Penetration Testing, Threat Hunting, and Cryptography",https://www.coursera.org/learn/ibm-penetration-testing-threat-hunting-cryptography,Use cryptography and cryptanalysis techniques like encryption and hashing to ensure data integrity and confidentiality.,0.6307295560836792,"Overview of Encryption, Decryption, and Hashing",True
326,Managing Security in Google Cloud,https://www.coursera.org/learn/managing-security-in-google-cloud-platform,Identify the foundations of Google Cloud security.,0.8178768157958984,Google Cloud's approach to security,True
326,Managing Security in Google Cloud,https://www.coursera.org/learn/managing-security-in-google-cloud-platform,Manage administration identities with Google Cloud.,0.6230965852737427,Welcome to Managing Security in Google Cloud,True
326,Managing Security in Google Cloud,https://www.coursera.org/learn/managing-security-in-google-cloud-platform,Implement user administration with Identity and Access Management (IAM).,0.629229724407196,IAM roles,True
326,Managing Security in Google Cloud,https://www.coursera.org/learn/managing-security-in-google-cloud-platform,"Configure Virtual Private Clouds (VPCs) for isolation, security, and logging.",0.5648034811019897,Lab Intro: Configuring and Using VPC Flow Logs in Cloud Logging,True
326,Managing Security in Google Cloud,https://www.coursera.org/learn/managing-security-in-google-cloud-platform,Google Cloud Platform,0.7274838089942932,Connecting to Google Cloud,True
326,Managing Security in Google Cloud,https://www.coursera.org/learn/managing-security-in-google-cloud-platform,Cloud Computing,0.5673179626464844,Cloud Identity,True
326,Managing Security in Google Cloud,https://www.coursera.org/learn/managing-security-in-google-cloud-platform,Security Engineering,0.4733729660511017,The shared security responsibility model,False
326,Google Cloud Fundamentals: Core Infrastructure,https://www.coursera.org/learn/gcp-fundamentals,Identify the purpose and value of Google Cloud products and services.,0.582748293876648,"This section welcomes learners to the Google Cloud Fundamentals: Core Infrastructure course, and provides an overview of the course structure and goals.",True
326,Google Cloud Fundamentals: Core Infrastructure,https://www.coursera.org/learn/gcp-fundamentals,Define how infrastructure is organized and controlled in Google Cloud,0.7120645642280579,"This section welcomes learners to the Google Cloud Fundamentals: Core Infrastructure course, and provides an overview of the course structure and goals.",True
326,Google Cloud Fundamentals: Core Infrastructure,https://www.coursera.org/learn/gcp-fundamentals,Explain how to create a basic infrastructure in Google Cloud,0.7777445316314697,"This section welcomes learners to the Google Cloud Fundamentals: Core Infrastructure course, and provides an overview of the course structure and goals.",True
326,Google Cloud Fundamentals: Core Infrastructure,https://www.coursera.org/learn/gcp-fundamentals,Select and use Google Cloud storage options,0.8868348002433777,Google Cloud storage options,True
326,Security Best Practices in Google Cloud,https://www.coursera.org/learn/security-best-practices-in-google-cloud,Apply techniques and best practices to secure Compute Engine,0.6897366046905518,Lab Intro: Securing Compute Engine Applications with BeyondCorp Enterprise,True
326,Security Best Practices in Google Cloud,https://www.coursera.org/learn/security-best-practices-in-google-cloud,Apply techniques and best practices to secure cloud data,0.6955146193504333,Welcome to Security Best Practices in Google Cloud,True
326,Security Best Practices in Google Cloud,https://www.coursera.org/learn/security-best-practices-in-google-cloud,Apply techniques and best practices to secure applications,0.6296225190162659,Types of application security vulnerabilities,True
326,Security Best Practices in Google Cloud,https://www.coursera.org/learn/security-best-practices-in-google-cloud,Apply techniques and best practices for securing Google Kubernetes Engine (GKE) resources.,0.7271026968955994,Introduction to Kubernetes/GKE,True
326,Mitigating Security Vulnerabilities on Google Cloud,https://www.coursera.org/learn/mitigating-security-vulnerabilites-gcp,Manage protection against distributed denial of service attacks (DDoS).,0.7068319320678711,How DDoS attacks work,True
326,Mitigating Security Vulnerabilities on Google Cloud,https://www.coursera.org/learn/mitigating-security-vulnerabilites-gcp,Manage content-related vulnerabilities.,0.6157197952270508,Content-related mitigation,True
326,Mitigating Security Vulnerabilities on Google Cloud,https://www.coursera.org/learn/mitigating-security-vulnerabilites-gcp,"Implement Google Cloud monitoring, logging, auditing, and scanning solutions.",0.6727034449577332,Cloud Monitoring and Cloud Logging,True
326,Mitigating Security Vulnerabilities on Google Cloud,https://www.coursera.org/learn/mitigating-security-vulnerabilites-gcp,Cloud Computing,0.5691967010498047,Cloud security automation,True
326,Mitigating Security Vulnerabilities on Google Cloud,https://www.coursera.org/learn/mitigating-security-vulnerabilites-gcp,Cyberattacks,0.4578472375869751,Threat: Ransomware,False
326,Mitigating Security Vulnerabilities on Google Cloud,https://www.coursera.org/learn/mitigating-security-vulnerabilites-gcp,Google Cloud Platform,0.6794506311416626,Getting Started with Google Cloud and Qwiklabs,True
326,Mitigating Security Vulnerabilities on Google Cloud,https://www.coursera.org/learn/mitigating-security-vulnerabilites-gcp,Network Security,0.485879510641098,Security Command Center,False
326,Mitigating Security Vulnerabilities on Google Cloud,https://www.coursera.org/learn/mitigating-security-vulnerabilites-gcp,Security Engineering,0.5644667148590088,Security Command Center,True
327,Motion Planning for Self-Driving Cars,https://www.coursera.org/learn/motion-planning-self-driving-cars,Algorithms,0.4744685888290405,Lesson 3: A* Shortest Path Search,False
327,Motion Planning for Self-Driving Cars,https://www.coursera.org/learn/motion-planning-self-driving-cars,Theoretical Computer Science,0.2975039482116699,Lesson 3: Optimization in Python,False
327,Motion Planning for Self-Driving Cars,https://www.coursera.org/learn/motion-planning-self-driving-cars,Machine Learning,0.34159791469573975,Lesson 3: Optimization in Python,False
327,Motion Planning for Self-Driving Cars,https://www.coursera.org/learn/motion-planning-self-driving-cars,Applied Machine Learning,0.2970426678657532,Lesson 3: Optimization in Python,False
327,Motion Planning for Self-Driving Cars,https://www.coursera.org/learn/motion-planning-self-driving-cars,Computer Programming,0.44669651985168457,Lesson 3: Optimization in Python,False
327,State Estimation and Localization for Self-Driving Cars,https://www.coursera.org/learn/state-estimation-localization-self-driving-cars,"Understand the key methods for parameter and state estimation used for autonomous driving, such as the method of least-squares",0.5141133666038513,Lesson 1: The (Linear) Kalman Filter,True
327,State Estimation and Localization for Self-Driving Cars,https://www.coursera.org/learn/state-estimation-localization-self-driving-cars,"Develop a model for typical vehicle localization sensors, including GPS and IMUs",0.4277983605861664,Lesson 6: An Alternative to the EKF - The Unscented Kalman Filter,False
327,State Estimation and Localization for Self-Driving Cars,https://www.coursera.org/learn/state-estimation-localization-self-driving-cars,Apply extended and unscented Kalman Filters to a vehicle state estimation problem,0.6649118065834045,Lesson 6: An Alternative to the EKF - The Unscented Kalman Filter,True
327,State Estimation and Localization for Self-Driving Cars,https://www.coursera.org/learn/state-estimation-localization-self-driving-cars,Apply LIDAR scan matching and the Iterative Closest Point algorithm,0.6039091944694519,Lesson 2: LIDAR Sensor Models and Point Clouds,True
327,State Estimation and Localization for Self-Driving Cars,https://www.coursera.org/learn/state-estimation-localization-self-driving-cars,Mathematical Theory & Analysis,0.3069325089454651,Lesson 1 (Part 2): Squared Error Criterion and the Method of Least Squares,False
327,State Estimation and Localization for Self-Driving Cars,https://www.coursera.org/learn/state-estimation-localization-self-driving-cars,Mathematics,0.2755604386329651,Lesson 1: State Estimation in Practice,False
327,State Estimation and Localization for Self-Driving Cars,https://www.coursera.org/learn/state-estimation-localization-self-driving-cars,Python Programming,0.3399016857147217,"Meet Winston, Software Engineer",False
327,State Estimation and Localization for Self-Driving Cars,https://www.coursera.org/learn/state-estimation-localization-self-driving-cars,General Statistics,0.2405373752117157,The Importance of State Estimation,False
327,State Estimation and Localization for Self-Driving Cars,https://www.coursera.org/learn/state-estimation-localization-self-driving-cars,Algorithms,0.3680315613746643,Optimizing State Estimation,False
327,State Estimation and Localization for Self-Driving Cars,https://www.coursera.org/learn/state-estimation-localization-self-driving-cars,Computer Programming,0.482549250125885,"Meet Winston, Software Engineer",False
327,State Estimation and Localization for Self-Driving Cars,https://www.coursera.org/learn/state-estimation-localization-self-driving-cars,Linear Algebra,0.3850383162498474,Lesson 1: The (Linear) Kalman Filter,False
327,State Estimation and Localization for Self-Driving Cars,https://www.coursera.org/learn/state-estimation-localization-self-driving-cars,Regression,0.4147188067436218,Lesson 1 (Part 1): Squared Error Criterion and the Method of Least Squares,False
327,Visual Perception for Self-Driving Cars,https://www.coursera.org/learn/visual-perception-self-driving-cars,"Work with the pinhole camera model, and perform intrinsic and extrinsic camera calibration",0.5963429808616638,Lesson 2: Camera Calibration,True
327,Visual Perception for Self-Driving Cars,https://www.coursera.org/learn/visual-perception-self-driving-cars,"Detect, describe and match image features and design your own convolutional neural networks",0.5853939652442932,Lesson 1: Introduction to Image features and Feature Detectors,True
327,Visual Perception for Self-Driving Cars,https://www.coursera.org/learn/visual-perception-self-driving-cars,"Apply these methods to visual odometry, object detection and tracking",0.6795580983161926,Lesson 5: Visual Odometry,True
327,Visual Perception for Self-Driving Cars,https://www.coursera.org/learn/visual-perception-self-driving-cars,Apply semantic segmentation for drivable surface estimation,0.5543292760848999,Lesson 3: Semantic Segmentation for Road Scene Understanding,True
327,Visual Perception for Self-Driving Cars,https://www.coursera.org/learn/visual-perception-self-driving-cars,Machine Learning,0.4171547293663025,Lesson 1: Feed Forward Neural Networks,False
327,Visual Perception for Self-Driving Cars,https://www.coursera.org/learn/visual-perception-self-driving-cars,Applied Machine Learning,0.36127203702926636,Lesson 4: Data Splits and Neural Network Performance Evaluation,False
327,Visual Perception for Self-Driving Cars,https://www.coursera.org/learn/visual-perception-self-driving-cars,Computer Programming,0.2600755989551544,Final Project Hints,False
327,Visual Perception for Self-Driving Cars,https://www.coursera.org/learn/visual-perception-self-driving-cars,Python Programming,0.19357818365097046,Lesson 1: The Semantic Segmentation Problem,False
327,Visual Perception for Self-Driving Cars,https://www.coursera.org/learn/visual-perception-self-driving-cars,Artificial Neural Networks,0.5536673665046692,Lesson 1: Feed Forward Neural Networks,True
327,Introduction to Self-Driving Cars,https://www.coursera.org/learn/intro-self-driving-cars,Understand commonly used hardware used for self-driving cars,0.5996750593185425,Welcome to the Self-Driving Cars Specialization!,True
327,Introduction to Self-Driving Cars,https://www.coursera.org/learn/intro-self-driving-cars,Identify the main components of the self-driving software stack,0.562647819519043,Welcome to the Self-Driving Cars Specialization!,True
327,Introduction to Self-Driving Cars,https://www.coursera.org/learn/intro-self-driving-cars,Program vehicle modelling and control,0.5389294624328613,Lesson 1: Introduction to Lateral Vehicle Control,True
327,Introduction to Self-Driving Cars,https://www.coursera.org/learn/intro-self-driving-cars,Analyze the safety frameworks and current industry practices for vehicle development,0.633690595626831,Lesson 3: Safety Frameworks for Self-Driving,True
327,Introduction to Self-Driving Cars,https://www.coursera.org/learn/intro-self-driving-cars,Python Programming,0.3399016857147217,"Meet Winston, Software Engineer",False
327,Introduction to Self-Driving Cars,https://www.coursera.org/learn/intro-self-driving-cars,Software Engineering,0.5124756693840027,Lesson 3: Software Architecture,True
327,Introduction to Self-Driving Cars,https://www.coursera.org/learn/intro-self-driving-cars,Computer Programming Tools,0.4178953170776367,"Meet Winston, Software Engineer",False
327,Introduction to Self-Driving Cars,https://www.coursera.org/learn/intro-self-driving-cars,Computer Vision,0.40502917766571045,Lesson 2: Requirements for Perception,False
327,Introduction to Self-Driving Cars,https://www.coursera.org/learn/intro-self-driving-cars,Critical Thinking,0.31387966871261597,Lesson 3: Driving Decisions and Actions,False
327,Introduction to Self-Driving Cars,https://www.coursera.org/learn/intro-self-driving-cars,Machine Learning,0.2618526518344879,Lesson 1: Sensors and Computing Hardware,False
327,Introduction to Self-Driving Cars,https://www.coursera.org/learn/intro-self-driving-cars,Problem Solving,0.5431352853775024,Final Project Solution,True
327,Introduction to Self-Driving Cars,https://www.coursera.org/learn/intro-self-driving-cars,Strategy and Operations,0.3528146743774414,Lesson 3: Driving Decisions and Actions,False
327,Introduction to Self-Driving Cars,https://www.coursera.org/learn/intro-self-driving-cars,Computer Programming,0.48254919052124023,"Meet Winston, Software Engineer",False
328,Organization Planning and Development for the 6 σ Black Belt,https://www.coursera.org/learn/organizationwideplanninganddevelopment,Entrepreneurship,0.31948718428611755,The Feasibility Study (5:16),False
328,Organization Planning and Development for the 6 σ Black Belt,https://www.coursera.org/learn/organizationwideplanninganddevelopment,Strategy and Operations,0.541613757610321,Other Strategic Planning Tools (5:05),True
328,Organization Planning and Development for the 6 σ Black Belt,https://www.coursera.org/learn/organizationwideplanninganddevelopment,Leadership and Management,0.5071436166763306,What is a a Leader (5:36),True
328,Organization Planning and Development for the 6 σ Black Belt,https://www.coursera.org/learn/organizationwideplanninganddevelopment,Marketing,0.3132299780845642,1 assignment,False
328,Organization Planning and Development for the 6 σ Black Belt,https://www.coursera.org/learn/organizationwideplanninganddevelopment,Sales,0.3142266869544983,Cost of Quality (7:26),False
328,Organization Planning and Development for the 6 σ Black Belt,https://www.coursera.org/learn/organizationwideplanninganddevelopment,Strategy,0.4877811670303345,Other Strategic Planning Tools (5:05),False
328,Organization Planning and Development for the 6 σ Black Belt,https://www.coursera.org/learn/organizationwideplanninganddevelopment,Operations Management,0.3978613317012787,Other Strategic Planning Tools (5:05),False
328,The Measure Phase for the 6 σ Black Belt,https://www.coursera.org/learn/themeasurephaseforthesixsigmablackbelt,Probability & Statistics,0.5827687978744507,Probability Distributions (2:38),True
328,The Measure Phase for the 6 σ Black Belt,https://www.coursera.org/learn/themeasurephaseforthesixsigmablackbelt,General Statistics,0.5312281250953674,Statistics Terminology (4:02),True
328,The Measure Phase for the 6 σ Black Belt,https://www.coursera.org/learn/themeasurephaseforthesixsigmablackbelt,Probability Distribution,0.7177832126617432,Probability Distributions (2:38),True
328,The Measure Phase for the 6 σ Black Belt,https://www.coursera.org/learn/themeasurephaseforthesixsigmablackbelt,Business Analysis,0.38763463497161865,Other Common Process Analysis Tools (4:12),False
328,The Measure Phase for the 6 σ Black Belt,https://www.coursera.org/learn/themeasurephaseforthesixsigmablackbelt,Data Analysis,0.41317060589790344,Types of Data (4:20),False
328,Team Management for the 6 σ Black Belt,https://www.coursera.org/learn/team-management-for-the-6--black-belt,Decision Making,0.35152333974838257,1 assignment,False
328,Team Management for the 6 σ Black Belt,https://www.coursera.org/learn/team-management-for-the-6--black-belt,Leadership Development,0.6032188534736633,Stages of Team Development,True
328,Team Management for the 6 σ Black Belt,https://www.coursera.org/learn/team-management-for-the-6--black-belt,Leadership and Management,0.560708224773407,Team Roles and Responsibilities,True
328,Team Management for the 6 σ Black Belt,https://www.coursera.org/learn/team-management-for-the-6--black-belt,Project Management,0.6558740735054016,Conflict Management Skills for Project Teams,True
328,Team Management for the 6 σ Black Belt,https://www.coursera.org/learn/team-management-for-the-6--black-belt,Communication,0.5245066285133362,Communication Skills for Project Teams,True
328,Team Management for the 6 σ Black Belt,https://www.coursera.org/learn/team-management-for-the-6--black-belt,Organizational Development,0.5566738247871399,Stages of Team Development,True
328,Team Management for the 6 σ Black Belt,https://www.coursera.org/learn/team-management-for-the-6--black-belt,Problem Solving,0.4439358115196228,1 assignment,False
328,Team Management for the 6 σ Black Belt,https://www.coursera.org/learn/team-management-for-the-6--black-belt,Strategy and Operations,0.4358625113964081,Team Structure,False
328,Team Management for the 6 σ Black Belt,https://www.coursera.org/learn/team-management-for-the-6--black-belt,Collaboration,0.4990220367908478,Ensuring Productive Project Teams,False
328,Team Management for the 6 σ Black Belt,https://www.coursera.org/learn/team-management-for-the-6--black-belt,Conflict Management,0.7433765530586243,Conflict Management Skills for Project Teams,True
328,The Improve Phase for the 6 σ Black Belt,https://www.coursera.org/learn/theimprovephaseforthesixsigmablackbelt,General Statistics,0.1588037610054016,Understanding Design of Experiments (3:21),False
328,The Improve Phase for the 6 σ Black Belt,https://www.coursera.org/learn/theimprovephaseforthesixsigmablackbelt,Experiment,0.5476540327072144,Technical Considerations in Planning an Experiment (14:15),True
328,The Improve Phase for the 6 σ Black Belt,https://www.coursera.org/learn/theimprovephaseforthesixsigmablackbelt,Organizational Development,0.23298905789852142,Strategic Considerations in Planning an Experiment (9:18),False
328,The Improve Phase for the 6 σ Black Belt,https://www.coursera.org/learn/theimprovephaseforthesixsigmablackbelt,Probability & Statistics,0.23300907015800476,1 assignment1 peer review,False
328,The Improve Phase for the 6 σ Black Belt,https://www.coursera.org/learn/theimprovephaseforthesixsigmablackbelt,Leadership and Management,0.31263619661331177,1 assignment1 peer review,False
328,The Improve Phase for the 6 σ Black Belt,https://www.coursera.org/learn/theimprovephaseforthesixsigmablackbelt,Operations Management,0.3329719007015228,Course 6 Summative Deliverables,False
328,The Control Phase for the 6 σ Black Belt,https://www.coursera.org/learn/thecontrolphaseforthesixsigmablackbelt,Leadership and Management,0.31263619661331177,1 assignment1 peer review,False
328,The Control Phase for the 6 σ Black Belt,https://www.coursera.org/learn/thecontrolphaseforthesixsigmablackbelt,Organizational Development,0.23916473984718323,Document Management (4:59),False
328,The Control Phase for the 6 σ Black Belt,https://www.coursera.org/learn/thecontrolphaseforthesixsigmablackbelt,Data Analysis,0.3436235785484314,Short Run Charting Methods (5:03),False
328,The Control Phase for the 6 σ Black Belt,https://www.coursera.org/learn/thecontrolphaseforthesixsigmablackbelt,Operations Management,0.4304599463939667,Maintenance Programs (4:35),False
328,The Analyze Phase for the 6 σ Black Belt,https://www.coursera.org/learn/theanalyzephaseforthesixsigmablackbelt,General Statistics,0.35006892681121826,Estimators and Confidence Intervals (5:26),False
328,The Analyze Phase for the 6 σ Black Belt,https://www.coursera.org/learn/theanalyzephaseforthesixsigmablackbelt,Probability & Statistics,0.34969645738601685,Estimators and Confidence Intervals (5:26),False
328,The Analyze Phase for the 6 σ Black Belt,https://www.coursera.org/learn/theanalyzephaseforthesixsigmablackbelt,Data Analysis,0.4776947498321533,Multivariate Analysis (7:18),False
328,The Analyze Phase for the 6 σ Black Belt,https://www.coursera.org/learn/theanalyzephaseforthesixsigmablackbelt,Organizational Development,0.2272322028875351,Course 5 Summative Deliverables,False
